File,Purity,Coverage
aepyx.rttm,0.4404032390140531,1.0
aggyz.rttm,0.34812270234122084,1.0
aiqwk.rttm,0.8557122344403674,0.6411683893472315
aorju.rttm,0.46698751628341356,1.0
auzru.rttm,0.9174231042867026,0.9734167437429282
bgvvt.rttm,0.986832738819886,0.986832738819886
bidnq.rttm,0.6713235490120038,0.7515706319567848
bjruf.rttm,0.782540313894652,0.4702999598671057
bmsyn.rttm,0.7352811393043771,0.6635263403489996
bpzsc.rttm,0.7966149233650333,1.0
bvqnu.rttm,0.860698633964806,0.9932141442721065
bvyvm.rttm,1.0,0.552453949558918
bxcfq.rttm,0.7267826581267931,1.0
byapz.rttm,0.6938601874560352,1.0
cadba.rttm,0.41628852084823303,1.0
cawnd.rttm,0.7815648186088036,0.7479108727206729
clfcg.rttm,0.8999529949773456,0.8841611496962846
cpebh.rttm,1.0,1.0
cqfmj.rttm,0.7666662857905754,1.0
crorm.rttm,0.9873563069363254,1.0
crylr.rttm,0.9135066575326328,0.4914187178765761
cvofp.rttm,0.98408138356437,0.8246264596807426
cwbvu.rttm,0.6198258190367691,1.0
dgvwu.rttm,0.603897875700075,0.9683152633219818
diysk.rttm,0.6886131892787776,0.7404538277621938
dkabn.rttm,0.8565596677794833,0.9568683380787935
dlast.rttm,0.9517189206980365,0.9623959035078407
dohag.rttm,1.0,0.11231625594466058
duvox.rttm,0.9453583627858908,0.9779295063314531
dxbbt.rttm,0.9776616704325916,0.8573089073588391
dxokr.rttm,0.8841631288380569,1.0
dzsef.rttm,0.8070048220881514,1.0
dzxut.rttm,0.7480776273904619,1.0
eauve.rttm,0.6816889160394924,1.0
eazeq.rttm,0.677391555547531,1.0
eddje.rttm,0.7899518406944012,0.6146701464885719
eguui.rttm,0.7732374193211426,0.4158870807361087
eoyaz.rttm,0.8877055892672371,0.43552991237373934
epygx.rttm,0.8213979844962577,0.9815560401203876
eqsta.rttm,0.7097183888243768,0.7687199994590997
erslt.rttm,0.3535052487474808,1.0
eucfa.rttm,0.5937714535355424,1.0
euqef.rttm,1.0,0.09902559740159314
ezxso.rttm,0.810179925256529,0.9629779241278557
fijfi.rttm,0.8829559880880059,0.9578607059525203
fowhl.rttm,0.7046835028530765,1.0
fpfvy.rttm,0.5772356842701328,1.0
fqrnu.rttm,0.45312326814338466,1.0
fuzfh.rttm,0.9596809472043588,0.20444002043195245
fvhrk.rttm,0.9360773138112153,0.9952986048035556
fxnwf.rttm,0.5184232015744483,1.0
fyqoe.rttm,0.5465065981255678,1.0
fzwtp.rttm,0.8808162544736712,0.7853696897719428
gcfwp.rttm,0.7396431696759309,1.0
gcvrb.rttm,0.837349100088911,1.0
gfneh.rttm,0.4462765085092155,1.0
gkiki.rttm,0.501629330099042,1.0
gmmwm.rttm,0.9747666503452388,0.9747666503452388
gtjow.rttm,0.9927407493761762,0.8860122974363708
gtnjb.rttm,0.9421457404725241,0.9715901032258989
gukoa.rttm,0.8722490468741692,0.7378971423122377
guvqf.rttm,0.784613553377614,0.6596551860954548
gwloo.rttm,1.0,1.0
gylzn.rttm,0.8221431034632868,1.0
gyomp.rttm,0.9913790534965031,0.2773768487104852
gzhwb.rttm,0.705836517758249,1.0
hcyak.rttm,0.7827047731290514,0.9904616447134456
heolf.rttm,0.5473400766151795,1.0
hhepf.rttm,0.9532148838138964,0.7206817941947572
hqhrb.rttm,0.4652000133042904,1.0
iabca.rttm,0.38587381219524164,1.0
iacod.rttm,0.948888422645201,0.7454616016136286
ibrnm.rttm,0.8279937928697035,0.9863929265239084
ifwki.rttm,0.7724429415165649,1.0
iiprr.rttm,0.8597250957563343,0.6955208753872584
ikhje.rttm,0.5988430548078248,1.0
iowob.rttm,0.9409417166910968,0.6323821056885652
isrps.rttm,0.8504088099039558,0.6252418689008801
isxwc.rttm,0.781368196527031,1.0
jbowg.rttm,0.6971674977066362,0.9803477920134546
jdrwl.rttm,0.8945605554528089,0.9502949845776772
jeymh.rttm,0.8936429000366712,0.8993979985667491
jgiyq.rttm,0.934164512099794,0.9969300999524912
jjkrt.rttm,0.8065160768309673,0.8096990755701093
jjvkx.rttm,0.9980203149934288,0.9261137723812171
jrfaz.rttm,0.8324247477043454,0.905998973117557
jsbdo.rttm,0.6304170977603065,1.0
jsymf.rttm,0.5365319773756495,1.0
jttar.rttm,0.9502248988445665,1.0
jwggf.rttm,0.9800433252865918,0.9914017980508654
jxpom.rttm,0.5835252687987499,1.0
jxydp.rttm,1.0,1.0
jzkzt.rttm,0.7593520186458037,0.5780112138743224
kajfh.rttm,0.4215556098373123,0.933201436765196
kgjaa.rttm,0.806594827571662,0.6701263428774474
kmjvh.rttm,0.9025557131051949,0.8491833301487367
kmunk.rttm,0.9661701956419136,0.9661701956419136
kpjud.rttm,0.8195425240359487,0.5407842868082783
ktvto.rttm,0.8396396421841805,0.9200608792467714
kvkje.rttm,0.9817118235311442,0.9917520045074797
kzmyi.rttm,0.9856574763235537,0.9856574763235537
laoyl.rttm,0.6688746089881776,1.0
lbfnx.rttm,0.7724031203681798,0.9326927213693704
ledhe.rttm,0.9289766049928329,0.9656349624097487
leneg.rttm,0.9690401350322657,0.9690401350322657
lhuly.rttm,0.8888786239249963,0.7552625747515258
lilfy.rttm,0.6469193658619568,1.0
ljpes.rttm,0.9252502495435351,0.9842523473478656
lkikz.rttm,0.9780455934458125,0.9780455934458125
lpola.rttm,0.9259104142608526,0.9285878481314621
lscfc.rttm,0.6917864793124583,1.0
ltgmz.rttm,0.963824342912926,0.963824342912926
lubpm.rttm,1.0,0.2447590666208764
luobn.rttm,0.655845711547676,1.0
mbzht.rttm,0.6799509049968012,1.0
mclsr.rttm,0.7994701875367926,0.7030780040743493
mhwyr.rttm,0.8002747265158638,0.652872977387254
mjmgr.rttm,0.8440948619322002,1.0
mkhie.rttm,0.83623024172882,0.9439453633142524
mqtep.rttm,0.736354000437142,1.0
msbyq.rttm,0.9768964447062715,0.22080137669833996
mupzb.rttm,0.958832211145997,0.958832211145997
mxdpo.rttm,0.9889169617511626,1.0
mxduo.rttm,0.5056231870532055,1.0
myjoe.rttm,0.8315477297268317,0.7449246866483971
neiye.rttm,1.0,0.07992561906456226
nitgx.rttm,0.5323841564508124,0.8712776855593494
nkqzr.rttm,0.6411620610795253,0.7667689559813151
nlvdr.rttm,0.9327403930364555,0.9706814150320348
nprxc.rttm,0.7930657115683446,0.6761176291569583
nqcpi.rttm,0.4301833597179834,1.0
nqyqm.rttm,0.911653137820349,0.9891026871425911
ocfop.rttm,0.8486811518267092,0.6104261724434882
ofbxh.rttm,0.9230069746971938,0.9966457438452231
olzkb.rttm,0.7198183349906261,1.0
ooxlj.rttm,1.0,0.5909934376149513
optsn.rttm,0.8234171338292182,0.81497679611429
oqwpd.rttm,0.9172141605447831,0.9635586182969591
otmpf.rttm,0.9804684018735084,1.0
oubab.rttm,0.8415583468031601,0.8907119926364938
ouvtt.rttm,0.6580568420842541,1.0
pccww.rttm,0.943711468258176,0.6468333913991849
pgtkk.rttm,0.9202716591462702,0.9410536185187883
pkwrt.rttm,0.8977598040229793,0.5009812405077195
poucc.rttm,0.7522983547798581,0.7224214019080338
ppexo.rttm,1.0,1.0
ptses.rttm,0.6492819146369666,0.5502228153171035
pwnsw.rttm,0.8533783192167264,0.5793073030982522
pxqme.rttm,1.0,1.0
pzxit.rttm,0.9414990665976924,0.5318376779649581
qadia.rttm,0.4903137878693153,1.0
qajyo.rttm,0.436667705470124,1.0
qeejz.rttm,0.19385092285092415,1.0
qlrry.rttm,0.8811653745244096,0.7248597484329788
qoarn.rttm,0.7905322714915941,0.9830812698084179
qwepo.rttm,0.816950090978318,0.7205385956638929
qxana.rttm,0.5433029313354973,1.0
ralnu.rttm,0.7103408294886349,0.8618242358139457
rarij.rttm,0.7946086148701675,0.6690485480955495
rmvsh.rttm,0.7662950872661259,1.0
rpkso.rttm,0.6966144194882952,1.0
rsypp.rttm,0.8017931509952242,0.9743667318901406
rxulz.rttm,0.5130265754939979,1.0
ryken.rttm,0.931911689740323,0.9696328719593436
sbrmv.rttm,0.660345443730432,0.6603454437304319
sebyw.rttm,0.9789658249604449,0.9866948927929984
sexgc.rttm,0.7554147982281669,1.0
sfdvy.rttm,1.0,1.0
svxzm.rttm,1.0,1.0
swbnm.rttm,0.9962512051208579,0.7980629417933524
sxqvt.rttm,0.9824458483217532,1.0
tbjqx.rttm,0.5345432025796701,1.0
thnuq.rttm,0.9443004740714168,0.9870652707087244
tiido.rttm,0.602609388891474,1.0
tkhgs.rttm,0.9791361471523555,0.9791361471523556
tkybe.rttm,0.9590700787176653,0.9849199968986301
tnjoh.rttm,0.6840536265159787,1.0
tpnyf.rttm,0.8168145344437877,0.9989248412331655
tpslg.rttm,0.9357282047405809,0.8334676073839052
tvtoe.rttm,0.8797293281672384,1.0
uedkc.rttm,0.8704784241689048,0.6924186904712536
uevxo.rttm,0.9480872381150744,0.9705907542894767
uhfrw.rttm,0.8527573645282956,0.8324784709848968
uicid.rttm,1.0,1.0
upshw.rttm,0.9485864626923173,0.991105640923461
uqxlg.rttm,0.3319906511955382,1.0
usqam.rttm,0.7951705316606327,0.9083518656007179
utial.rttm,0.8267660816836006,0.9202845692908896
vdlvr.rttm,0.9794541120125276,0.9794541120125276
vgaez.rttm,0.44049273438356257,1.0
vgevv.rttm,0.8365671022145341,0.6991127080496871
vncid.rttm,0.9603785723651473,0.8207904186197785
vtzqw.rttm,0.7216717303854014,1.0
vuewy.rttm,0.9191934147106868,0.8586061781343289
vylyk.rttm,0.6294416243654823,0.8730964467005076
vzuru.rttm,0.8701948942567987,0.7317611277561166
wcxfk.rttm,0.41994717303101536,1.0
wdvva.rttm,0.5990759642922885,1.0
wemos.rttm,0.8401560754156457,0.9338885779691808
wibky.rttm,1.0,1.0
wlfsf.rttm,0.9261136872030336,0.9618290144639188
wprog.rttm,0.8196443345555069,1.0
wwvcs.rttm,0.9418845072888189,0.6741751211415576
wwzsk.rttm,0.9705113430428791,0.9705113430428793
xffsa.rttm,0.936600480747336,0.95149324582096
xggbk.rttm,0.8551351344734546,0.6490671783593437
xkgos.rttm,0.9457957166843503,0.6928504706609876
xkmqx.rttm,0.8396630796041411,1.0
xlsme.rttm,0.8357109887822763,0.9291175709360621
xlyov.rttm,1.0,1.0
xmyyy.rttm,0.8676801668657783,0.907913595431661
xqxkt.rttm,0.8646035855936458,0.5738156126357457
xtdcl.rttm,0.9033464102833938,1.0
xtzoq.rttm,0.23510968218761885,1.0
xvxwv.rttm,0.9516100489931798,0.9820485014396223
ybhwz.rttm,0.9222848609823262,0.9777651377131955
ygrip.rttm,0.9083542456280109,0.9747332918890727
ylgug.rttm,0.9919232133307797,1.0
ylzez.rttm,0.8954482532504138,1.0
ytmef.rttm,0.9761174278016836,0.9958575557010321
ytula.rttm,0.9811641948926408,0.99079543554584
yukhy.rttm,0.8545219794080717,0.9087082680289689
yzvon.rttm,0.9508658607080643,0.6928150662588036
zedtj.rttm,0.9167623534290256,0.5686340029934138
zehzu.rttm,0.9603862534411085,0.664489943490395
zfzlc.rttm,0.9619543712061279,0.9619543712061279
zowse.rttm,0.8966365097226039,0.7038111402561337
zqidv.rttm,0.9286599347488881,0.6889539532062852
zsgto.rttm,0.9350636299820555,0.5514882603610924
zzsba.rttm,0.8363901046079354,0.5001636988167103
zztbo.rttm,1.0,1.0
zzyyo.rttm,0.879517199681506,0.8644690965526499
Average,0.8088830944774245,0.8702494160363753
